Tarih,Koşu no,Sıralama,At İsmi,Yaşı,Orijin Baba,Orijin Anne,Sahip,İl,Mesafe,Pist Tipi,Grup,Klasifikasyon,Taşıdığı Ağırlık,Jokey,Antrenör,Kulvar,Handikap Puanı,Derece,Ganyan,AGF
26/01/2022,5,2,DEMİRYILDIZ,6y k k,TOŞUR,NUR YILDIZI,İBRAHİM HALİL YILDIZ,İstanbul,2100,Sentetik,4 ve Yukarı Araplar,Handikap 15/DHÖW/Dişi /H1,"56,5 +0.20",A.ÇELİK,OL. AKTÜRK,8,51,2:29:05,"4,70",%19.16(3)
26/01/2022,5,3,TATLIÇAĞ,5y a k,ALTAHA,TÜKENMEZ,DİLEK BURAN,İstanbul,2100,Sentetik,4 ve Yukarı Araplar,Handikap 15/DHÖW/Dişi /H1,"57,5 +0.50",H.ÇİZİK,E.USLU,6,53,2:29:06,"2,90",%26(1)
26/01/2022,5,4,ÖZDOĞA,7y d k,ÖZGÜNHAN,TAMGÜL,KAYA KAYA,İstanbul,2100,Sentetik,4 ve Yukarı Araplar,Handikap 15/DHÖW/Dişi /H1,"55,5",C.PASO AP,H.ARAN,5,55,2:29:92,"13,60",%6.58(5)
26/01/2022,5,5,HAVZALI,5y d k,ÖZHABER,NURHANIM,RECEP KETME,İstanbul,2100,Sentetik,4 ve Yukarı Araplar,Handikap 15/DHÖW/Dişi /H1,52 +1.30,A.ASLAN,E.KOCA,4,42,2:30:06,"11,60",%5.51(6)
26/01/2022,5,6,GÜZELLİK,5y d k,MURATAĞA,YAŞAGÜL,MEHMET ÇELİK,İstanbul,2100,Sentetik,4 ve Yukarı Araplar,Handikap 15/DHÖW/Dişi /H1,50 +2.00,Z.KARABULUT AP,ŞÜK. ÇELİK,2,24,2:32:36,"35,95",%2.05(9)
26/01/2022,5,7,PETEKKAN,6y k k,BERKSOY,SOYDAN,ORHAN KARAMAN,İstanbul,2100,Sentetik,4 ve Yukarı Araplar,Handikap 15/DHÖW/Dişi /H1,55 +1.00,Ö.YILDIRIM,ŞÜK. ÇELİK,9,48,2:32:91,"2,20",%22.05(2)
26/01/2022,5,8,ŞERİFE ABLA,8y k k,ODİNHAN,IŞIK,BİHTERCAN ATAÇ,İstanbul,2100,Sentetik,4 ve Yukarı Araplar,Handikap 15/DHÖW/Dişi /H1,51 +1.90,GÖK.BEKTAŞ,Z.B.DURGUN,3,40,2:33:05,"24,80",%3.98(8)
26/01/2022,5,9,BONJOUR EL SAMAWİ,7y a k,KAIZBERT (RU),SAL SABİL,A.ENGİN GICIR,İstanbul,2100,Sentetik,4 ve Yukarı Araplar,Handikap 15/DHÖW/Dişi /H1,62,D.KAYA AP,S.ALTINDAĞ,1,64,2:33:41,"6,60",%10.04(4)
26/01/2022,6,1,ATOMIC BLONDE,4y a k,CAPTAIN RIO (GB),LADY SMITH,ADİL MERT KAYA,İstanbul,1400,Sentetik,4 ve Yukarı İngilizler,KV-8,56,H.KARATAŞ,T.TAŞAR,4,99,1:23:55,"1,15",%68.36(1)
26/01/2022,6,2,ULUDAZ,9y d  a,KANEKO,CRUELLA,SAMET KADIOĞLU,İstanbul,1400,Sentetik,4 ve Yukarı İngilizler,KV-8,59,G.KOCAKAYA,S.MUTLU,7,98,1:23:84,"4,85",%9.98(2)
26/01/2022,6,3,JACK SPARROW,6y d  a,MENDIP (USA),MARSHMALLOW,VOLKAN YONCAAĞAÇ,İstanbul,1400,Sentetik,4 ve Yukarı İngilizler,KV-8,59,A.ÇELİK,Ö.GÜNELİ,1,98,1:23:85,"9,90",%6.42(4)
26/01/2022,6,4,NESTOR,7y a  a,LION HEART (USA),LOVES TIME,ALARA BAKIR,İstanbul,1400,Sentetik,4 ve Yukarı İngilizler,KV-8,59,GÖKH.GÖKÇE,A.BİRDAL,3,102,1:24:68,"15,80",%4.38(5)
26/01/2022,6,5,LUMINESCENCE,6y a  a,UTOPIA (JPN),SELENDER,SABRİ AKSU,İstanbul,1400,Sentetik,4 ve Yukarı İngilizler,KV-8,59,H.ÇİZİK,S.ONAY,5,100,1:24:74,"7,40",%7.76(3)
26/01/2022,6,6,GOLDENPASS,6y d  a,PERFECT STORM,MOLDOVA (USA),METE ALBAYRAK,İstanbul,1400,Sentetik,4 ve Yukarı İngilizler,KV-8,59,M.KAYİŞ AP,HÜS.ÇAKMAK,2,93,1:24:99,"22,70",%2.57(6)
26/01/2022,6,7,MILVUS,4y d  a,THREE VALLEYS (USA),SHY SHE,MUSTAFA ÜLKAN DELİKAN,İstanbul,1400,Sentetik,4 ve Yukarı İngilizler,KV-8,58,A.İNCİ AP,M.AYDOĞDİ,6,39,1:25:01,"33,10",%0.53(7)
26/01/2022,7,1,DEM DEM,5y a  a,CUVEE (USA),LA LUNA DIVINA,HÜSEYİN YÜKSEL,İstanbul,1400,Sentetik,4 ve Yukarı İngilizler,SATIŞ 2,55 +0.80,F.YÜKSEL,A.ÖZTÜRK,10,38,1:25:42,"6,50",%11.21(1)
26/01/2022,7,2,ENTREVISTA,4y k  g,CAPTAIN RIO (GB),SONGTHRUSH (USA),HAKAN YÜCETÜRK,İstanbul,1400,Sentetik,4 ve Yukarı İngilizler,SATIŞ 2,58,GÖKH.GÖKÇE,T.İBİŞ,6,31,1:25:79,"28,45",%1.73(10)
26/01/2022,7,3,FİLANDOZ,5y d  a,GRAND EKINOKS,EKINOKS CODE,BARIŞ GÖRGÜN,İstanbul,1400,Sentetik,4 ve Yukarı İngilizler,SATIŞ 2,59,S.BOYRAZ,Ş.GÖKÇE,8,35,1:25:97,"6,45",%14.63(2)
26/01/2022,7,4,THE FAST QUEEN,4y d k,HAKEEM (USA),SİLVA,BAHADIR YENİ,İstanbul,1400,Sentetik,4 ve Yukarı İngilizler,SATIŞ 2,54 +0.50,G.YILDIZ,S.AYDOĞAN,9,31,1:26:09,"21,40",%1.35(12)
26/01/2022,7,5,SENARA ACERO,5y d k,ROCKMASTER (IRE),GURU RINPOCHE,BERAT YEŞİLBUDAK,İstanbul,1400,Sentetik,4 ve Yukarı İngilizler,SATIŞ 2,57,A.İNCİ AP,SU.ÖZKAN,3,65,1:26:15,"7,00",%12.98(4)
26/01/2022,7,6,UĞUR BUBAM,6y d  a,WIN RIVER WIN (USA),MISS DISCO,MASİS MARKARYAN,İstanbul,1400,Sentetik,4 ve Yukarı İngilizler,SATIŞ 2,56,D.KAYA AP,E.KARAKÖLEOĞLU,12,63,1:26:23,"6,35",%13.23(3)
26/01/2022,7,7,DREAM LADY,4y d k,EL CORREDOR (USA),HIPNOZ (USA),SERTAÇ OKUR,İstanbul,1400,Sentetik,4 ve Yukarı İngilizler,SATIŞ 2,56,S.AKBULAT AP,A.ÖZTÜRK,2,35,1:26:45,"18,75",%2.18(9)
26/01/2022,7,8,BALYECİ SALİH,8y d  a,PERFECTO,CORALIA,HALUK CANÇEKER,İstanbul,1400,Sentetik,4 ve Yukarı İngilizler,SATIŞ 2,57 +0.20,H.KAPLAN,T.ÇEKİCİ,5,64,1:26:48,"3,55",%11.34(5)
26/01/2022,7,9,WORLD FAST,6y d  a,PRESSING (IRE),BELİNAY,ERKAN GÜRÇAĞAN,İstanbul,1400,Sentetik,4 ve Yukarı İngilizler,SATIŞ 2,57 +0.10,İ.SOYAD,O.SEZİK,1,57,1:26:65,"18,75",%4.78(8)
26/01/2022,7,10,YELLOW STONE,5y d  a,KANEKO,GIKGA,HÜSEYİN YÜKSEL,İstanbul,1400,Sentetik,4 ve Yukarı İngilizler,SATIŞ 2,59,M.KAYİŞ AP,A.ÖZTÜRK,13,38,1:26:71,"6,50",%4.73(1)
26/01/2022,7,11,VIA VENETO,5y d k,THREE VALLEYS (USA),ASTERIA,Ö.ERHAN SOFUOĞLU,İstanbul,1400,Sentetik,4 ve Yukarı İngilizler,SATIŞ 2,57,GÖK.BEKTAŞ,D.ERGİN,11,38,1:26:94,"7,65",%9.02(7)
26/01/2022,7,12,LION GUARD,5y d  g,LION HEART (USA),ORHİDEYA,GÜROL ULUDAĞ,İstanbul,1400,Sentetik,4 ve Yukarı İngilizler,SATIŞ 2,54 +0.20,A.ASLAN,Y.DEMİRKIRAN,14,32,1:26:98,"29,85",%0.88(13)
26/01/2022,7,13,KIZGIN ADAM,6y d  a,LUXOR,MISS PRETTY,AHMET GÖKHAN ERKOÇ,İstanbul,1400,Sentetik,4 ve Yukarı İngilizler,SATIŞ 2,54 +2.00,H.ÇİZİK,A.ÖCAL,4,26,1:29:12,"6,10",%10.55(6)
26/01/2022,7,14,AGE OF HEARTS,5y a k,LION HEART (USA),MELODY MAKER,FUAT ALBAYRAK,İstanbul,1400,Sentetik,4 ve Yukarı İngilizler,SATIŞ 2,53,C.PASO AP,E.KOCA,7,22,1:30:78,"36,70",%1.39(11)
26/01/2022,8,1,ANOTHER LOVE,3y a  d,EL CORREDOR (USA),SYMPHONIC RHYTHM,GÜNSEN SOYUPAK,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden/Dişi,58,H.KARATAŞ,H.YÜZBAŞI,2,34,1:19:71,"3,45",%21.51(2)
26/01/2022,8,2,PRINCESS KHAN,3y d  d,NATIVE KHAN (FR),VİNCERO,İSMAİL KARAMAN,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden/Dişi,56 +0.30,M.KAYİŞ AP,G.GÖKÇE,14,37,1:19:83,"3,85",%34.28(1)
26/01/2022,8,3,CEK PARADISE,3y d  d,LUXOR,LA COLITA,CEM KAAN PARSAK,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden/Dişi,58,A.ÇELİK,M.AKBULUT,13,34,1:19:94,"3,75",%13.49(3)
26/01/2022,8,4,WIN MY HEART,3y d  d,WIN RIVER WIN (USA),ALY GIRL,YILDIRIM GELGİN,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden/Dişi,58,G.KOCAKAYA,A.KÜÇÜKAKSOY,1,0,1:20:29,"3,30",%13.38(4)
26/01/2022,8,5,BLUE BROOK,3y d  d,POPULAR DEMAND,MY GINETTA,ADEM İPEK,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden/Dişi,58,Ö.YILDIRIM,M.AKBULUT,7,30,1:21:26,"10,65",%5.94(5)
26/01/2022,8,6,STRONG STROM,3y d  d,WIN RIVER WIN (USA),NICELY DONE,ZEKİ SÖKMEN,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden/Dişi,58,S.AKBULAT AP,S.AYDOĞAN,8,0,1:21:61,"58,50",%0.93(11)
26/01/2022,8,7,SÖNMEZ İREM,3y d  d,SCARFACE,BASHIR BIL ZAIN (GB),MURAT SÖNMEZ,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden/Dişi,58,A.ASLAN,R.KARABULUT,10,28,1:22:73,"31,25",%2.06(7)
26/01/2022,8,8,NATURMORT,3y d  d,VICTORY GALLOP (CAN),ANTIOXIDANT,ÖNDER CUMHUR HOŞGÖR,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden/Dişi,56 +0.40,A.İNCİ AP,H.ALTUNBAŞ,4,0,1:22:80,"53,50",%1.13(10)
26/01/2022,8,9,SEESHARE,3y k  d,GENERAL QUARTERS (USA),FLY TIME,GÖKHAN SAVAŞKURT,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden/Dişi,58,G.YILDIZ,E.USLU,3,0,1:22:83,"16,80",%1.5(9)
26/01/2022,8,10,SOMETHINGCRAZY,3y d  d,LION HEART (USA),YOUDRIVESMECRAZY (USA),TAMER KOLDAŞ,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden/Dişi,58,GÖK.BEKTAŞ,C.TURAN,6,17,1:22:92,"42,40",%2.13(6)
26/01/2022,8,11,SEA ROSE,3y d  d,VICTORY GALLOP (CAN),WHITE DIAMOND,SABRİ AKSU,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden/Dişi,58,H.ÇİZİK,S.ONAY,12,0,1:27:53,"17,85",%1.79(8)
26/01/2022,8,12,BRAVE QUEEN,3y d  d,DEĞİRMENDERELİ,CASTALIA,HAKAN SANER,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden/Dişi,55 +0.90,Z.KARABULUT AP,N.BAKIR,11,0,1:35:16,"60,80",%0.74(12)
26/01/2022,8,13,NATIVE GIFT,3y k  d,NATIVE KHAN (FR),GIFTED APAKAY (USA),V.İBRAHİM ARACI,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden/Dişi,58,Ö.YILDIRIM,S.BİLGİÇ,9,0,0:00.00,0,%0.86(13)
26/01/2022,8,14,TYCHE,3y d  d,RED GIANT (USA),STARLIT,ZERRİN SARAÇOĞLU,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden/Dişi,55,B.ÇIĞLA AP,AYDIN ALÇİÇEK,5,12,0:00.00,0,%0.02(15)
26/01/2022,8,15,VENİCE,3y d  d,SIDNEY`S CANDY (USA),BERKETTE (USA),YÜKSEL GÖKTÜRK,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden/Dişi,54,T.KERESTECİ AP,İ.KARADAĞ,15,0,0:00.00,0,%0.24(14)
26/02/2022,1,1,RED KNİGHT,3y d  e,PERFECTO,VICTORY BLUES,SEVAL ARICI,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden,61,A.ASLAN,S.ÇİFTÇİ,8,36,1:19:79,"5,70",%10.91(3)
26/02/2022,1,2,TIMELORD,3y d  e,LAWMAN (FR),AVVENTURA (USA),ALİ RIZA ÇELİKOĞLU,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden,58,S.BOYRAZ,U.BİLİK,3,0,1:20:08,"23,20",%2.27(9)
26/02/2022,1,3,RIBERY,3y d  g,RODOPLU,THE ROADTO VICTORY,SÜLEYMAN KORKMAZ,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden,55,B.ÇIĞLA AP,D.ÇELİK,4,26,1:20:10,"13,45",%5.33(5)
26/02/2022,1,4,KOPDAĞ,3y d  e,APPROVE (IRE),MANDRANA,ALİ CAN YAMANER,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden,58,Ö.YILDIRIM,BAY.AKTAŞ,6,0,1:20:11,"2,00",%25.82(1)
26/02/2022,1,5,EZELHAN,3y a  e,LUXOR,SEMİHA SULTAN,SERDAR ZABUN,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden,58,G.KOCAKAYA,T.TAŞAR,5,0,1:20:45,"2,85",%25.14(2)
26/02/2022,1,6,POWERSHIP,3y d  e,THREE VALLEYS (USA),VIZIYYA (FR),ALİ DOBAK,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden,55 +1.60,M.KAYİŞ AP,B.DEMİR,10,0,1:20:47,"17,25",%2.68(8)
26/02/2022,1,7,HAZY DAISY,3y a  d,LUXOR,NO MORE STRIKE,AYŞE MERVE KİTAPÇI,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden,52,E.AKTUĞ AP,B.EGE,2,0,1:21:11,"14,80",%5.01(6)
26/02/2022,1,8,EMİN BABA,3y d  e,MENDIP (USA),CAROLINA REAPER,BÜLENT TAŞÇI,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden,58,G.YILDIZ,S.BEKTAŞ,1,0,1:23:25,"11,75",%5.49(4)
26/02/2022,1,9,LONG MASTER,3y d  e,WIN RIVER WIN (USA),CEBELLİ KIZ,İBRAHİM USTA,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden,58,G.ÖZÇELİK,S.F.KARAGÖZ,12,0,1:23:33,"26,75",%2.16(10)
26/02/2022,1,10,SOLO SON,3y a  e,SIDNEY`S CANDY (USA),AQUA AURA (USA),AHMET ÇELİK,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden,58,M.ÇİÇEK,A.ŞIVGIN,7,0,1:24:02,"33,95",%2.85(7)
26/02/2022,1,11,MANDACAN,3y d  e,SMART ROBIN (JPN),MOLINARA,İSMAİL SOYDAN,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden,58,M.HAMEDİ,O.DEMİRKIRAN,9,0,1:25:55,"70,30",%1.24(11)
26/02/2022,1,12,PERSECUTION,3y d  e,HAKEEM (USA),KAREN'S CUISINE (USA),CEM KAAN PARSAK,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden,58,GÖKH.GÖKÇE,M.AKBULUT,11,0,0:00.00,"5,00",%11.1(12)
26/02/2022,2,1,ŞİMŞEK EFE,4y k  a,ALTAHA,SONGÜLHANIM,BİRKAN BORA AKARSU,İstanbul,2000,Sentetik,4 Yaşlı Araplar,KV-6/DHÖW,56,G.KOCAKAYA,E.KARAKÖLEOĞLU,1,72,2:19:38,"1,60",%50.4(1)
26/02/2022,2,2,AFŞAR,4y a  a,AYABAKAN,İLK KIZ,ABDULVAHAP GÜNEŞ,İstanbul,2000,Sentetik,4 Yaşlı Araplar,KV-6/DHÖW,55 +1.00,Ö.YILDIRIM,Y.DEMİRKIRAN,5,59,2:19:43,"8,35",%16.13(3)
26/02/2022,2,3,BY REİSOĞLU,4y k  a,GELİBOLU,VONALI,SEYİTHAN ÇİFTÇİ,İstanbul,2000,Sentetik,4 Yaşlı Araplar,KV-6/DHÖW,56,VEDAT ABİŞ,EN.KARATAŞ,4,81,2:20:40,"1,70",%24.9(2)
26/02/2022,2,4,DOBBY,4y k  a,KOŞANEFE,DEFİNEKAYA,AHMET KAYA,İstanbul,2000,Sentetik,4 Yaşlı Araplar,KV-6/DHÖW,54 +0.90,MER.ÇELİK,S.AYDOĞAN,2,57,2:21:48,"13,70",%5.2(4)
26/02/2022,2,5,SADEKAR,4y a  a,KAIZBERT (RU),REFİGÜL,MEHMET ÇELİK,İstanbul,2000,Sentetik,4 Yaşlı Araplar,KV-6/DHÖW,54 +1.40,GÖKH.GÖKÇE,E.KOCA,3,61,2:22:25,"18,45",%3.38(5)
26/02/2022,3,1,GOLD OPULENT,3y d  e,MENDIP (USA),FLASHYS SONG (USA),GÜLNUR GÜLERCE,İstanbul,1400,Sentetik,3 Yaşlı İngilizler,KV-8,58,G.KOCAKAYA,SED.DEMİRAL,2,61,1:23:68,"1,10",%74.07(1)
26/02/2022,3,2,CAFER BEY,3y k  e,AMERİKALI,AKBALIKLI SILA,İSA ÖZKAN,İstanbul,1400,Sentetik,3 Yaşlı İngilizler,KV-8,58,GÖKH.GÖKÇE,HÜS.KARABULUT,4,71,1:24:29,"5,05",%8.88(3)
26/02/2022,3,3,DOLLAR MAN,3y d  e,FLY BY ME,EXDARLING,ENDER MEHMET KARAMAN,İstanbul,1400,Sentetik,3 Yaşlı İngilizler,KV-8,58,M.ÇİÇEK,A.ŞIVGIN,3,70,1:25:60,"5,75",%9.09(2)
26/02/2022,3,4,JUDGMENT,3y d  e,SCARFACE,ORSE GÜL,M.LEVENT TOPSAKAL,İstanbul,1400,Sentetik,3 Yaşlı İngilizler,KV-8,58,A.SÖZEN,E.KARAKÖLEOĞLU,5,46,1:25:96,"7,30",%5.88(4)
26/02/2022,3,5,ÇAYIRAĞASI,3y d  e,EL CORREDOR (USA),NURSENA,DİLEK ÖKTEN,İstanbul,1400,Sentetik,3 Yaşlı İngilizler,KV-8,58,MER.ÇELİK,İ.YAKUT,1,48,1:27:07,"22,75",%2.09(5)
26/02/2022,4,1,MYSTERY FOCUS,5y a  g,LION HEART (USA),MAMMA MIA,HÜSEYİN YÜKSEL,İstanbul,1400,Sentetik,4 ve Yukarı İngilizler,Handikap 17 /H1,"53,5 +0.20",VEDAT ABİŞ,A.ÖZTÜRK,9,57,1:24:29,"5,40",%10.81(3)  %10.54(3)
26/02/2022,4,2,LIBERTALIA,4y d k,LUXOR,SARILAR GÜZELİ,SERDAR ZABUN,İstanbul,1400,Sentetik,4 ve Yukarı İngilizler,Handikap 17 /H1,"50,5 +2.00",G.ÖZÇELİK,T.TAŞAR,4,53,1:24:37,"10,10",%9.93(6)  %9.75(6)
26/02/2022,4,3,WINNER GETS IT ALL,4y a  a,WIN RIVER WIN (USA),LOVELY DOYOUN,YILDIRIM GELGİN,İstanbul,1400,Sentetik,4 ve Yukarı İngilizler,Handikap 17 /H1,"54,5 +0.50",G.KOCAKAYA,A.KÜÇÜKAKSOY,3,61,1:24:56,"2,30",%23.39(1)  %25.23(1)
26/02/2022,4,4,HAPPY TIME,5y d  g,TRIPLE BONUS,HAPPY HOUR,MEHMET EMİN AKYOL,İstanbul,1400,Sentetik,4 ve Yukarı İngilizler,Handikap 17 /H1,"58,5",A.SÖZEN,C.TURAN,7,67,1:24:57,"5,00",%15.92(2)  %15.19(2)
26/02/2022,4,5,REGAMOUR,5y d  a,APPROVE (IRE),MARIVI,ALİ CAN YAMANER,İstanbul,1400,Sentetik,4 ve Yukarı İngilizler,Handikap 17 /H1,52 +1.40,N.AVCİ,BAY.AKTAŞ,8,54,1:25:03,"6,45",%14.72(4)  %13.67(5)
26/02/2022,4,6,JUST UNIQUE,4y d  a,INVINCIBLE SON (IRE),CUMULUS (GB),AYŞEGÜL KURTEL,İstanbul,1400,Sentetik,4 ve Yukarı İngilizler,Handikap 17 /H1,59,E.KADİRLER AP,B.AY,6,76,1:25:27,"31,80",%2.26(8)  %2.31(8)
26/02/2022,4,7,DRAGON BORN,4y d  a,TOROK (IRE),HEAVY LIFT,MURAT ÇAĞIMNI,İstanbul,1400,Sentetik,4 ve Yukarı İngilizler,Handikap 17 /H1,60,C.PASO AP,U.DEMİR,5,78,1:25:45,"3,50",%14.38(5)  %14.64(4)
26/02/2022,4,8,HALO DAYI,4y d  a,MENDIP (USA),DUST CATCHER,ERSİN BAKIR,İstanbul,1400,Sentetik,4 ve Yukarı İngilizler,Handikap 17 /H1,60,M.HAMEDİ,D.KAYA,1,72,1:27:96,"21,10",%3.68(7)  %4.13(7)
26/02/2022,4,9,MÜHENDİS,6y d  a,SPORTS HERO (USA),DESDEMONA,HÜSEYİN YÜKSEL,İstanbul,1400,Sentetik,4 ve Yukarı İngilizler,Handikap 17 /H1,58,S.BOYRAZ,A.KURT,2,66,1:28:21,"5,40",%4.91(3)  %4.53(3)
26/02/2022,5,1,ARMASH,3y d  e,THREE VALLEYS (USA),CAPUCINO,NANCY KİBAR,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden,58,B.KURDU,S.KERESTECİ,8,0,1:18:42,"3,10",%25.4(1)  %25.04(1)
26/02/2022,5,2,MAKE A FIRE,3y d  e,SIDNEY`S CANDY (USA),HAMARAT,ERKAN YAYMAN,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden,58,M.ÇİÇEK,ŞÜK. ÇELİK,7,0,1:18:64,"2,25",%20.92(2)  %20.63(2)
26/02/2022,5,3,RABITELLİ,3y d  e,SMART ROBIN (JPN),GÜLŞAH HANIM,ERDAL URAL,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden,58 +0.10,S.BOYRAZ,M.SOYKUVVET,4,26,1:19:13,"23,10",%3.82(9)  %4.19(9)
26/02/2022,5,4,BİKATİ,3y d  e,MENDIP (USA),LADY CHARA,DEMİRHAN YILMAZ,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden,58,G.ÖZÇELİK,S.BEKTAŞ,1,0,1:19:51,"16,45",%4.01(8)  %4.26(8)
26/02/2022,5,5,LİCE FIRTINASI,3y a  e,EL CORREDOR (USA),MAIDE (USA),M.SELİM BAYBAŞİN,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden,58 +0.30,M.KAYA,ALİ BOZKURT,6,0,1:19:53,"15,05",%6.19(6)  %6.31(6)
26/02/2022,5,6,IRON FIST,3y d  e,WIN RIVER WIN (USA),PİANO PİANO,OĞUZ YALÇIN,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden,58,Ö.YILDIRIM,H.HARMANBAŞI,9,0,1:19:70,"10,90",%7.13(5)  %7.69(5)
26/02/2022,5,7,MR TEKİN,3y d  g,VICTORY GALLOP (CAN),PRINCESS FUNDA,NECATİ DEMİRKOL,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden,58,G.KOCAKAYA,Z.GÜNELİ,5,0,1:20:07,"23,90",%4.67(7)  %4.84(7)
26/02/2022,5,8,NEVER ALONE,3y k  e,BAYERN (USA),SPOKESWOMAN (USA),GÜNSEN SOYUPAK,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden,58,VEDAT ABİŞ,H.YÜZBAŞI,10,0,1:20:36,"6,90",%12.99(3)  %12.6(3)
26/02/2022,5,9,AHBAP,3y d  e,AFTER MARKET (USA),NO STRESS,Z.AHSEN KURUM,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden,58,N.AVCİ,ŞÜK. ÇELİK,11,31,1:20:76,"5,35",%11.42(4)  %10.98(4)
26/02/2022,5,10,GRAND FOREVER,3y d  e,GRAND EKINOKS,LAREN,YASİN KADRİ EKİNCİ,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden,55 +1.60,M.KAYİŞ AP,A.KÜÇÜKAKSOY,2,0,1:20:81,"69,55",%1.53(11)  %1.47(11)
26/02/2022,5,11,DARK LORD,3y d  e,WIENER WALZER (GER),DORUYEL,SEBATİ DUMAN,İstanbul,1300,Sentetik,3 Yaşlı İngilizler,Maiden,58,MER.ÇELİK,T.ŞİT,3,0,1:23:52,"47,95",%1.91(10)  %1.99(10)
26/02/2022,6,1,COURAGEUX,3y d  d,HAKEEM (USA),THE QUEEN RIVER,MİNE KOYUNCUOĞLU,İstanbul,1400,Sentetik,3 Yaşlı İngilizler,Handikap 14/Dişi /H2,58,MER.ÇELİK,T.ŞİT,8,41,1:25:65,"9,45",%7.16(6)  %7.83(6)
26/02/2022,6,2,REDBERRY,3y d  d,LION HEART (USA),STRAWBERRY,TOLGA SEVİNÇ,İstanbul,1400,Sentetik,3 Yaşlı İngilizler,Handikap 14/Dişi /H2,50 +2.00,M.HAMEDİ,E.EREN,6,24,1:25:73,"20,30",%2.31(7)  %2.39(8)
26/02/2022,6,3,LENORA,3y a  d,THREE VALLEYS (USA),INDIAN GREEN,TOLGAHAN TOPCU,İstanbul,1400,Sentetik,3 Yaşlı İngilizler,Handikap 14/Dişi /H2,59,Ö.YILDIRIM,SU.ÖZKAN,5,43,1:25:82,"2,30",%26.53(1)  %25.13(1)
26/02/2022,6,4,SATELLITE,3y d  d,FAST 'N' FAMOUS (AUS),PAN AMORE,CEMİL AKGÜL,İstanbul,1400,Sentetik,3 Yaşlı İngilizler,Handikap 14/Dişi /H2,"58,5",G.ÖZÇELİK,H.ALTUNBAŞ,3,42,1:25:83,"3,45",%21.16(2)  %21.19(2)
26/02/2022,6,5,WIND OF LOVE,3y d  d,PAPA CLEM (USA),İPEK SU,NİLÜFER İPEK EKMEKÇİBAŞI,İstanbul,1400,Sentetik,3 Yaşlı İngilizler,Handikap 14/Dişi /H2,60,M.KAYA,ALİ BOZKURT,7,45,1:25:96,"4,35",%16.87(3)  %16.19(3)
26/02/2022,6,6,ANOTHER LOVE,3y a  d,EL CORREDOR (USA),SYMPHONIC RHYTHM,GÜNSEN SOYUPAK,İstanbul,1400,Sentetik,3 Yaşlı İngilizler,Handikap 14/Dişi /H2,"56,5 +0.20",M.KAYİŞ AP,H.YÜZBAŞI,4,42,1:26:03,"5,05",%14.92(4)  %15.3(4)
26/02/2022,6,7,PRENSES DALAKA,3y d  d,APPROVE (IRE),FINE GOLD,FAHRİ BAYER,İstanbul,1400,Sentetik,3 Yaşlı İngilizler,Handikap 14/Dişi /H2,"57,5",G.YILDIZ,H.GÖNÜLTAŞ,2,40,1:26:63,"22,80",%2.16(8)  %2.44(7)
