Tarih,Koşu no,Sıralama,At İsmi,Yaşı,Orijin Baba,Orijin Anne,Sahip,İl,Mesafe,Pist Tipi,Grup,Klasifikasyon,Taşıdığı Ağırlık,Jokey,Antrenör,Kulvar,Handikap Puanı,Derece,Ganyan,AGF
08/12/2022,1,7,SMYRNA ROMANCE,3y d  d,SMART ROBIN (JPN),GÜZEL GELİN,HÜSEYİN YILDIZ,İzmir,1200,Kum,3 ve Yukarı İngilizler,Handikap 16 /H1,56,N.AVCİ,S.ŞAHYAZICI,7,58,1:17:62,"4,35",Yok
08/12/2022,2,1,DİRLİK,4y a  a,ÖZHABER,ÇALIÇİÇEĞİ,MEHMET ALİ AKDAĞ,İzmir,2100,Kum,4 ve Yukarı Araplar,Handikap 22/DHÖW /H1,50 +2.00,A.C.DAĞDEVİREN,H.DURMUŞ,4,73,2:32:05,"6,25",%10.83(5)
08/12/2022,2,2,NALDÖKENBEYİ,5y d  a,KAIZBERT (RU),FOSFOR,MEHMET ARICI,İzmir,2100,Kum,4 ve Yukarı Araplar,Handikap 22/DHÖW /H1,57 +0.10,C.ALTUN AP,O.TAŞDEMİR,9,89,2:32:79,"5,90",%12.79(3)
08/12/2022,2,3,HOLİGAN,6y a  a,KAIZBERT (RU),RÜYA HANIM,BİLAL KESKİN,İzmir,2100,Kum,4 ve Yukarı Araplar,Handikap 22/DHÖW /H1,52 +2.00,MER.ÇELİK,S.YUDUM,5,73,2:32:97,"4,05",%18.51(1)
08/12/2022,2,4,BAŞPARMAK,5y d  a,KURTEL,KAFKAS KIZI,TARKAN H. ONAR,İzmir,2100,Kum,4 ve Yukarı Araplar,Handikap 22/DHÖW /H1,50 +2.00,O.YILDIZ,SEYİT GÖKÇE,10,69,2:33:02,"5,35",%11.11(4)
08/12/2022,2,5,OLGUNALP,5y d  a,ONURKAAN,İZSÜREN,MEHMET Ş. DİNÇ,İzmir,2100,Kum,4 ve Yukarı Araplar,Handikap 22/DHÖW /H1,"51,5 +1.00",E.KADİRLER AP,İ.CANPOLAT,8,76,2:33:20,"21,85",%4.7(8)
08/12/2022,2,6,O BİR REİS,6y k  a,TAMERİNOĞLU,VONALI,DEMET ÇİFTÇİ,İzmir,2100,Kum,4 ve Yukarı Araplar,Handikap 22/DHÖW /H1,"50,5 +1.90",E.AKTUĞ,MEH.KAYA,1,70,2:33:34,"11,15",%7.07(6)
08/12/2022,2,7,KÜŞİ,6y a k,BERKAY EFE,HALİDE,ALİ KÖŞGER,İzmir,2100,Kum,4 ve Yukarı Araplar,Handikap 22/DHÖW /H1,50 +2.00,S.AKŞIN AP,B.ÖZGÜR,7,65,2:33:68,"21,80",%4.31(9)
08/12/2022,2,8,FRENKLİ ATEŞİ,7y a  a,TURBO,LİDERIŞILAY,EROL ŞİRİN,İzmir,2100,Kum,4 ve Yukarı Araplar,Handikap 22/DHÖW /H1,"54,5",C.PASO AP,F.TURAN,3,80,2:33:70,"17,25",%3.82(10)
08/12/2022,2,9,MEZRE,5y a  a,SARRAF,ACIBADEM,N.AREK KUYUMCİYAN,İzmir,2100,Kum,4 ve Yukarı Araplar,Handikap 22/DHÖW /H1,51 +1.90,A.YILDIZ AP,Ş.ÇELİK,11,73,2:33:71,"3,45",%17.24(2)
08/12/2022,2,10,SUKAYA,6y k  a,KOŞANEFE,BİRSU,SADİ KIR,İzmir,2100,Kum,4 ve Yukarı Araplar,Handikap 22/DHÖW /H1,"59,5",M.M.BİLGİN,Y.ERDEMİR,6,88,2:36:54,"11,50",%6.15(7)
08/12/2022,2,11,ANAYURT,6y a  a,AYABAKAN,FERAYİ,BOZAN ALTIN,İzmir,2100,Kum,4 ve Yukarı Araplar,Handikap 22/DHÖW /H1,63,N.AVCİ,M.ER,2,95,2:52:11,"17,65",%3.48(11)
08/12/2022,3,1,MIDNIGHTY,2y k  d,GENERAL QUARTERS (USA),DANCING COCO (IRE),OĞUZ DAĞLAROĞLU,İzmir,1400,Kum,2 Yaşlı İngilizler,Maiden/Dişi,57,G.ÖZÇELİK,T.TEMİZER,10,26,1:31:42,"7,20",%9.8(4)
08/12/2022,3,2,HONEY PARADISE,2y d  d,RAMPOLDI,FLORIDANTE,CAN ERBAK,İzmir,1400,Kum,2 Yaşlı İngilizler,Maiden/Dişi,55,MUH.OK AP,R.AYDOĞAN,3,28,1:31:56,"25,30",%2.68(9)
08/12/2022,3,3,TOUCH OF SILVER K YP,2y d  d,SPEEDY WOLF,LOFTY SWORD,NİMET ARİF KURTEL,İzmir,1400,Kum,2 Yaşlı İngilizler,Maiden/Dişi,57,D.PALAUR,A.A.ZÜMBÜLLER,4,0,1:31:82,"15,55",%5(7)
08/12/2022,3,4,FAST DANCING GIRL,2y a  d,LION HEART (USA),MISS ÇAKAR,ŞÜKRÜ GÜRER,İzmir,1400,Kum,2 Yaşlı İngilizler,Maiden/Dişi,57,N.AVCİ,C.ŞAMLI,1,20,1:32:47,"32,35",%1.81(10)
08/12/2022,3,5,DUBAI EXPRESS,2y d  d,MORE THAN A GAME (USA),SALLY OBELISK,VEHPİ GÜZELOCAK,İzmir,1400,Kum,2 Yaşlı İngilizler,Maiden/Dişi,57,E.AKTUĞ,Z.TURĞUL,8,35,1:32:78,"2,95",%26.82(1)
08/12/2022,3,6,PRIMAVERA,2y d  d,LION HEART (USA),LIGHT BLUE,A.HAŞİM AGAR,İzmir,1400,Kum,2 Yaşlı İngilizler,Maiden/Dişi,57,M.ÇİÇEK,B.BOZBEY,2,32,1:34:15,"3,40",%23.7(2)
08/12/2022,3,7,EURUS,2y d  d,YILDIRIMBEY,GÜLER YÜZLÜM,İLKER İYİKOL,İzmir,1400,Kum,2 Yaşlı İngilizler,Maiden/Dişi,57,A.C.DAĞDEVİREN,Ö.GÖKÇE,9,30,1:34:16,"14,25",%6.78(5)
08/12/2022,3,8,OLENTİS,2y d  d,GENERAL QUARTERS (USA),OHETİKA,TACETTİN TURAN,İzmir,1400,Kum,2 Yaşlı İngilizler,Maiden/Dişi,57,MER.ÇELİK,N.GÖNÜLTAŞ,11,0,1:34:70,"10,20",%4.55(8)
08/12/2022,3,9,CRAZY HORSE,2y d  d,MENDIP (USA),MAMMA MIA,NANCY KİBAR,İzmir,1400,Kum,2 Yaşlı İngilizler,Maiden/Dişi,55,A.YILDIZ AP,Ş.ÇELİK,6,0,1:34:76,"12,90",%5.91(6)
08/12/2022,3,10,SHARP ICE,2y d  d,BUSHRANGER (IRE),ROYA,M.NABİ DEMİRKOL,İzmir,1400,Kum,2 Yaşlı İngilizler,Maiden/Dişi,57 +1.20,M.BAYDAN,A.ÖMEROĞLU,7,0,1:37:16,"90,20",%0.71(11)
08/12/2022,3,11,MAHAKALİ,2y a  d,WIENER WALZER (GER),MARIE NUAGE (IRE),SELMAN ERDEMİRCİ,İzmir,1400,Kum,2 Yaşlı İngilizler,Maiden/Dişi,57,M.M.BİLGİN,FAH.CEYLAN,5,13,1:40:52,"3,65",%12.24(3)
08/12/2022,4,1,DEV YİĞİT,2y d  e,HEMSWORTH (USA),RIDE HIGH,YİĞİT YİĞİTLER,İzmir,1600,Kum,2 Yaşlı İngilizler,ŞARTLI 4,57,A.YILDIZ AP,A.ÖKSÜZLER,2,45,1:43:70,"4,30",%19.35(3)
08/12/2022,4,2,MR LION,2y d  e,LION HEART (USA),SUHULET,ALİ HALHALLI,İzmir,1600,Kum,2 Yaşlı İngilizler,ŞARTLI 4,57,MER.ÇELİK,R.AYDOĞAN,1,41,1:43:81,"5,70",%10.97(5)
08/12/2022,4,3,HEY JUDE,2y d  e,PAPA CLEM (USA),MYTH AND MAGIC (IRE),ERAY KOKTAY,İzmir,1600,Kum,2 Yaşlı İngilizler,ŞARTLI 4,57,Ö.YILDIRIM,A.KARABIYIK,6,41,1:44:71,"2,60",%26.69(1)
08/12/2022,4,4,BABASELİM,2y d  e,HAKKAR,HAPRY MARE,TALAT ÜSTÜNER,İzmir,1600,Kum,2 Yaşlı İngilizler,ŞARTLI 4,60,M.ÇİÇEK,MEH.KAYA,3,49,1:44:83,"3,60",%16.36(4)
08/12/2022,4,5,GÜRPINARLI,2y d  e,SERHAS,PRENSES LEIA,ŞEVKET ALTUNIŞIK,İzmir,1600,Kum,2 Yaşlı İngilizler,ŞARTLI 4,57,N.AVCİ,D.TEKELİ,5,38,1:44:87,"16,95",%5.6(6)
08/12/2022,4,6,BATUR KHAN,2y d  e,SHARP KNIFE (USA),DETELİNA,ALİ DOBAK,İzmir,1600,Kum,2 Yaşlı İngilizler,ŞARTLI 4,59,E.AKTUĞ,Z.KURT,4,58,1:48:41,"3,20",%21.03(2)
08/12/2022,5,1,ADEM AĞA,3y d  e,LION HEART (USA),REAL GIRL,CAN KALAY,İzmir,1600,Kum,3 ve Yukarı İngilizler,KV-6,"61,5",A.YILDIZ AP,B.GÜL,5,75,1:40:75,"3,55",%23.46(2)
08/12/2022,5,2,BRENTWOOD,5y d  a,OFFLEE WILD (USA),SOIREE RUSSE (USA),HAKAN YÜCETÜRK,İzmir,1600,Kum,3 ve Yukarı İngilizler,KV-6,61,Ö.YILDIRIM,T.TEMİZER,3,87,1:41:62,"3,70",%16.36(3)
08/12/2022,5,3,ÇATALKAYA,6y a  a,PLEASANTLY PERFECT (USA),MULAN,VOLKAN FOTOCAN,İzmir,1600,Kum,3 ve Yukarı İngilizler,KV-6,60,M.ÇİÇEK,Ş.ÖZDENİZ,4,79,1:41:85,"1,55",%43.46(1)
08/12/2022,5,4,OBRADA,7y a  g,LION HEART (USA),MAMMA MIA,HASAN AKBULUT,İzmir,1600,Kum,3 ve Yukarı İngilizler,KV-6,63,B.M.MIRIK,M.Y.AKKEYİK,2,92,1:42:99,"6,65",%9.66(4)
08/12/2022,5,5,MÜHENDİS,6y d  a,SPORTS HERO (USA),DESDEMONA,HÜSEYİN YÜKSEL,İzmir,1600,Kum,3 ve Yukarı İngilizler,KV-6,60,M.KAYİŞ AP,S.ŞAHYAZICI,1,72,1:44:16,"10,15",%7.05(5)
08/12/2022,6,1,BABAM BENİM,4y a  g,UÇANOĞLU,BOSNALI,ENGİN TEPE,İzmir,1400,Kum,4 Yaşlı Araplar,SATIŞ 1/DHÖW,58,T.YILDIZ,C.ARPEK,1,35,1:39:39,"4,20",%18.34(3)
08/12/2022,6,2,FIRTINA,4y k  a,YAKUPBEY,CANRÜKEN,İ.HALİL ALTIN,İzmir,1400,Kum,4 Yaşlı Araplar,SATIŞ 1/DHÖW,55,E.KADİRLER AP,M.ALTIN,9,41,1:40:28,"1,75",%33.21(1)
08/12/2022,6,3,KARACAHAN,4y k  a,CİHANSER,FAHRİYE,ŞAHNUR KARACA,İzmir,1400,Kum,4 Yaşlı Araplar,SATIŞ 1/DHÖW,58,MUH.OK AP,M.Y.AKKEYİK,7,31,1:40:36,"8,80",%8.13(4)
08/12/2022,6,4,ANDREAKIZI,4y a k,DEVİREN,GÜZELİNCİ,HASAN AKBULUT,İzmir,1400,Kum,4 Yaşlı Araplar,SATIŞ 1/DHÖW,56,B.M.MIRIK,M.Y.AKKEYİK,5,31,1:41:23,"4,75",%20.4(2)
08/12/2022,6,5,KIVRIK,4y a k,SARRAF,BERİKAKIZ,LÜTFİ SABANCI,İzmir,1400,Kum,4 Yaşlı Araplar,SATIŞ 1/DHÖW,55 +0.40,M.M.BİLGİN,M.TAMER,6,28,1:41:60,"21,35",%2.63(8)
08/12/2022,6,6,JİYAN HATUN,4y a k,ODİNHAN,ŞAHRUT,HAKKI GÜLAL,İzmir,1400,Kum,4 Yaşlı Araplar,SATIŞ 1/DHÖW,56 +0.10,E.ÇİZİK AP,R.YILDIZ,4,23,1:43:37,"15,50",%5.74(5)
08/12/2022,6,7,OYMAĞINKIZI,4y a k,OYMAKBEYİ,EMEL HALA,BERKE KURTULUŞ,İzmir,1400,Kum,4 Yaşlı Araplar,SATIŞ 1/DHÖW,56 +1.00,F.KABADAYI AP,G.TURAN,8,34,1:43:40,"34,10",%1.29(9)
08/12/2022,6,8,DODURGA,4y d k,ÖZHABER,PÖTÜRGELİ,FATMA BANU GÜVENÇ,İzmir,1400,Kum,4 Yaşlı Araplar,SATIŞ 1/DHÖW,54 +0.30,O.YILDIZ,M.ÖZGÜL,3,31,1:44:21,"18,50",%3.77(7)
08/12/2022,6,9,SILA SALIHA,4y k k,ÇAVUŞOĞLU,FERAYHANIM,RECEP İNCESU,İzmir,1400,Kum,4 Yaşlı Araplar,SATIŞ 1/DHÖW,50 +1.60,C.PASO AP,Ü.AYBOĞA,2,20,1:45:94,"32,20",%1.08(10)
08/12/2022,6,10,EGELİKIZ,4y d k,BABA MEVLÜT,CİHANAY,HÜSEYİN İLHAN,İzmir,1400,Kum,4 Yaşlı Araplar,SATIŞ 1/DHÖW,50,M.UYAR AP,M.AKKUŞ,11,26,1:46:38,"89,80",%0.57(11)
08/12/2022,6,11,VANGA,4y a k,TUNCAL,KÖREBE,H.TARIK DİKENCİK,İzmir,1400,Kum,4 Yaşlı Araplar,SATIŞ 1/DHÖW,56 +0.10,M.AKIN AP,M.ÖZGÜL,10,23,1:48:56,"14,35",%4.84(6)
08/12/2022,7,1,GLORY BOX,2y a  d,SIDNEY`S CANDY (USA),LADY YAREN,ALOŞ YILDIRIM,İzmir,1400,Kum,2 Yaşlı İngilizler,Maiden/Dişi,57,M.GÖNÜLTAŞ,M.ÇAM,1,36,1:31:18,"1,60",%50.76(1)
08/12/2022,7,2,HAVE A NICE GIRL,2y a  d,BARUDİ,ALWAYS FUN,SABAHATTİN TEKDOĞAN,İzmir,1400,Kum,2 Yaşlı İngilizler,Maiden/Dişi,55,A.YILDIZ AP,MEH.KAYA,3,26,1:32:07,"32,90",%1.55(7)
08/12/2022,7,3,HERMON HONEY,2y k  d,TORUK MACTO (IRE),ŞAM ŞEKERİ,ADNAN KESKİN,İzmir,1400,Kum,2 Yaşlı İngilizler,Maiden/Dişi,57,N.AVCİ,Z.TURĞUL,8,28,1:32:19,"2,60",%19.95(2)
08/12/2022,7,4,KAFKAS GÜCÜ,2y d  d,YILDIRIMBEY,ZUZUNAZ,BURHAN ŞEN,İzmir,1400,Kum,2 Yaşlı İngilizler,Maiden/Dişi,57,A.KÜRÜNDÜK,B.ÖZGÜR,9,32,1:32:38,"7,95",%8.18(4)
08/12/2022,7,5,THORMENTO,2y d  d,KING RIVER,JAPONGÜLÜ,HASAN PEHLİVAN,İzmir,1400,Kum,2 Yaşlı İngilizler,Maiden/Dişi,57,H.ŞİMŞEK,N.GÖNÜLTAŞ,7,13,1:32:50,"70,10",%0.75(9)
08/12/2022,7,6,SON SEVİM,2y a  d,SPEEDY WOLF,SEVİMABLA,BATURALP BERBEROĞLU,İzmir,1400,Kum,2 Yaşlı İngilizler,Maiden/Dişi,57,Ö.YILDIRIM,ŞAFAK GÜMÜŞ,5,0,1:32:53,"6,75",%12.73(3)
08/12/2022,7,7,MİRADA,2y d  d,BUSHRANGER (IRE),SAMPLER (USA),HAKAN S. ÖZCAN,İzmir,1400,Kum,2 Yaşlı İngilizler,Maiden/Dişi,54 +2.00,M.KAYİŞ AP,Ş.ÇELİK,10,0,1:32:79,"51,90",%0.91(8)
08/12/2022,7,8,AMOKACHI,2y d  d,MAXIMUS DREAM,MISS SURAL,HAKAN KAYA,İzmir,1400,Kum,2 Yaşlı İngilizler,Maiden/Dişi,53 +0.30,C.ALTUN AP,T.SAYILKAN,2,0,1:34:78,"21,60",%2.65(5)
08/12/2022,7,9,İLAYDAM,2y k  d,TOROK (IRE),MY FATHERS DREAM,SERDAR KABAŞ,İzmir,1400,Kum,2 Yaşlı İngilizler,Maiden/Dişi,57,MER.ÇELİK,C.YEDİREN,6,0,1:37:09,"25,25",%1.96(6)
08/12/2022,7,10,ANGELINA,2y d  d,RUBICON,KISS ME,OSMAN TANER,İzmir,1400,Kum,2 Yaşlı İngilizler,Maiden/Dişi,57,A.C.DAĞDEVİREN,S.ŞAHYAZICI,4,13,1:41:19,"89,85",%0.55(10)
09/01/2022,1,1,DİLEK TEPESİ,4y k k,BİLGİN,SÜBEYHİKIZI,GÖKHAN ERDOĞAN,İzmir,1900,Kum,4 Yaşlı Araplar,ŞARTLI 3/DHÖW /X,56,N.AVCİ,S.O.APAYDIN,4,37,2:18:87,"19,60",Yok
09/01/2022,1,2,BOĞACAN,4y a  a,HIZLITAY,ÜRNİHFATCAN,MUZAFFER CAN,İzmir,1900,Kum,4 Yaşlı Araplar,ŞARTLI 3/DHÖW /X,57,M.AKIN AP,D.TEKELİ,3,48,2:20:04,"2,30",Yok
09/01/2022,1,3,ALİBEY,4y k  a,USTA,SOMENCE,CELANİ YILDIRIM,İzmir,1900,Kum,4 Yaşlı Araplar,ŞARTLI 3/DHÖW /X,59,G.ÖZÇELİK AP,ŞAFAK GÜMÜŞ,7,37,2:20:30,"22,85",Yok
09/01/2022,1,4,HADİGEL,4y k k,JOKER,AJLAN,FADIL BAYDAN,İzmir,1900,Kum,4 Yaşlı Araplar,ŞARTLI 3/DHÖW /X,56,MER.ÇELİK,E.C.BAYDAN,8,43,2:20:61,"9,15",Yok
09/01/2022,1,5,MELTEM RÜZGARI,4y a k,OYMAKBEYİ,AGAFE,FEYZİ GÖNÜLTAŞ,İzmir,1900,Kum,4 Yaşlı Araplar,ŞARTLI 3/DHÖW /X,58,B.KURDU,Ş.ÇELİK,1,37,2:20:62,"29,40",Yok
09/01/2022,1,6,HATTUŞA,4y k  a,BİLGİN,ALMİMRUHİYE.27,MEHMET ALİ AKDAĞ,İzmir,1900,Kum,4 Yaşlı Araplar,ŞARTLI 3/DHÖW /X,61,M.ÇİÇEK,H.DURMUŞ,6,39,2:20:74,"7,70",Yok
09/01/2022,1,7,ANKARA,4y k  a,BİLGİN,ÖYKÜM,TARKAN H. ONAR,İzmir,1900,Kum,4 Yaşlı Araplar,ŞARTLI 3/DHÖW /X,56,H.KARATAŞ,SEYİT GÖKÇE,5,43,2:21:73,"1,65",Yok
09/01/2022,1,8,ÇAVDAR GÜZELİ,4y k k,DOĞANGÜN,ROTİNDAMI,TEKİN AKYAVUZ,İzmir,1900,Kum,4 Yaşlı Araplar,ŞARTLI 3/DHÖW /X,55,K.GÖKÇE AP,M.YAPAROĞLU,2,37,2:25:90,"27,60",Yok
09/01/2022,2,1,LAST EARTHQUAKE,3y a  e,BAY ÇİFTÇİOĞLU,YILIŞIK,NECATİ ÇİFTÇİOĞLU,İzmir,1200,Kum,3 Yaşlı İngilizler,Handikap 13 /H2,59,M.ÇİÇEK,Y.BULUT,1,38,1:14:87,"1,60",Yok
09/01/2022,2,2,HEART OF SPACE,3y a  e,BOSPORUS (IRE),AY İNCİSİ,GÜRHAN ELDEYMEZ,İzmir,1200,Kum,3 Yaşlı İngilizler,Handikap 13 /H2,60,MER.ÇELİK,B.TURGUL,5,40,1:15:19,"2,90",Yok
09/01/2022,2,3,AŞAN AŞAN,3y d  e,MENDIP (USA),NEVER BACK DOWN,MUSTAFA KOCATÜRK,İzmir,1200,Kum,3 Yaşlı İngilizler,Handikap 13 /H2,"58,5",M.M.BİLGİN,E.Y.İYİDÖNER,3,37,1:16:72,"2,90",Yok
09/01/2022,2,4,MIA SAN MIA,3y d  d,SMART ROBIN (JPN),ZİŞANIM,FATİH KURU,İzmir,1200,Kum,3 Yaşlı İngilizler,Handikap 13 /H2,56 +0.10,M.AKIN AP,C.ŞAMLI,4,38,1:18:61,"14,15",Yok
09/01/2022,2,5,NIGHTS CAT,3y d  d,PACO BOY (IRE),HIGHEST QUALITY (IRE),ERDAL YILDIRIM,İzmir,1200,Kum,3 Yaşlı İngilizler,Handikap 13 /H2,"56,5",K.GÖKÇE AP,HAL.KAYA,2,37,1:19:58,"15,50",Yok
09/01/2022,3,1,DOĞUBAYAZIT,4y d  a,WIENER WALZER (GER),DAY OF THE NILE (USA),EMİN TURHAN,İzmir,2100,Kum,4 ve Yukarı İngilizler,Handikap 14 /H1,59,ALP.OLUK AP,MEH.KAYA,3,35,2:17:18,"5,75",%14.19(3)
09/01/2022,3,2,FRANKENSTEIN,7y d  a,REY DE CAFE (USA),SAVAGE CAT,SELİN DİKENCİK,İzmir,2100,Kum,4 ve Yukarı İngilizler,Handikap 14 /H1,56,Y.E.YÜKSEL AP,M.ÖZGÜL,1,29,2:18:18,"8,30",%8.05(5)
09/01/2022,3,3,MISS DADAŞ,6y a k,TORUK MACTO (IRE),DEER HUNTER,AHMET BAGUÇ,İzmir,2100,Kum,4 ve Yukarı İngilizler,Handikap 14 /H1,"52,5 +0.50",O.KIZILDAŞ AP,R.YILDIZ,9,24,2:19:19,"13,05",%4.23(8)
09/01/2022,3,4,ENGİNCAN,4y d  a,VICTORY GALLOP (CAN),TYRANNO REX (IRE),TALAT ÜSTÜNER,İzmir,2100,Kum,4 ve Yukarı İngilizler,Handikap 14 /H1,"50,5 +1.90",Ç.CANPOLAT AP,MEH.KAYA,8,18,2:19:20,"12,15",%4.88(7)
09/01/2022,3,5,SAMYOMİ,4y a  a,RED GIANT (USA),DANCING MASTER,BAHADIR YILMAZ,İzmir,2100,Kum,4 ve Yukarı İngilizler,Handikap 14 /H1,56,M.M.BİLGİN,HAL.KAYA,6,29,2:19:88,"1,90",%25.83(1)
09/01/2022,3,6,WHITE COAST,4y d  a,AFTER MARKET (USA),PRETTY LADY,ALİ ÖREN,İzmir,2100,Kum,4 ve Yukarı İngilizler,Handikap 14 /H1,59,N.AVCİ,G.HALKATAŞ,10,35,2:23:89,"7,00",%12.15(4)
09/01/2022,3,7,ELBRUZ,5y a  g,BOSPORUS (IRE),DİŞEPS,NUSRET ÖZBAĞ,İzmir,2100,Kum,4 ve Yukarı İngilizler,Handikap 14 /H1,61,MER.ÇELİK,S.YANIK,2,35,2:23:99,"5,30",%14.2(2)
09/01/2022,3,8,KING WINNER,6y d  a,KANEKO,İPEK AY,BÜLENT BENZER,İzmir,2100,Kum,4 ve Yukarı İngilizler,Handikap 14 /H1,63,S.ÖZEN,Ş.ÖZGÜR,4,39,2:24:04,"9,95",%7.26(6)
09/01/2022,3,9,PATATES,5y d  a,MENDIP (USA),LAİK KIZ,FETHİ DEMİR,İzmir,2100,Kum,4 ve Yukarı İngilizler,Handikap 14 /H1,50 +0.60,M.B.ÖNCEL AP,Ü.AYBOĞA,7,12,2:32:02,"30,85",%1.36(9)
09/01/2022,3,10,OĞLUM ANIL,5y d  a,VICTORY GALLOP (CAN),PRENSES GÖKSU,SAİT BERBER,İzmir,2100,Kum,4 ve Yukarı İngilizler,Handikap 14 /H1,60,D.PALAUR,HAL.KAYA,5,33,0:00.00,0,%7.83(10)
09/01/2022,4,1,BAŞPARMAK,5y d  a,KURTEL,KAFKAS KIZI,TARKAN H. ONAR,İzmir,2200,Kum,5 ve Yukarı Araplar,Handikap 15/DHÖW /H1,57,MER.ÇELİK,SEYİT GÖKÇE,4,51,2:39:08,"2,95",%20.31(1)
09/01/2022,4,2,HÜRSEV,7y k k,TAMERİNOĞLU,HAMDE.53,UĞUR ALTUNBAŞ,İzmir,2200,Kum,5 ve Yukarı Araplar,Handikap 15/DHÖW /H1,"54,5",G.ÖZÇELİK AP,L.ÖZMERGEN,3,48,2:39:76,"5,20",%15.03(3)
09/01/2022,4,3,ADAMIM,5y a  a,BERKSOY,ŞANSLI,NADİR ÇETİNER,İzmir,2200,Kum,5 ve Yukarı Araplar,Handikap 15/DHÖW /H1,55,E.AKTUĞ AP,T.TEMİZER,7,53,2:39:85,"21,30",%3.55(9)
09/01/2022,4,4,ARSLAN KRALİÇE,5y d k,ÖZGÜNHAN,ELA,ARİF ÇELİK,İzmir,2200,Kum,5 ve Yukarı Araplar,Handikap 15/DHÖW /H1,50 +2.00,M.SAV,E.C.BAYDAN,2,34,2:40:14,"9,30",%7.97(5)
09/01/2022,4,5,KIVRAKTAY,7y a  a,DEMİRKAZIK,ÇIĞIRTKAN,RESUL AYDOĞAN,İzmir,2200,Kum,5 ve Yukarı Araplar,Handikap 15/DHÖW /H1,"57,5",M.AKIN AP,EN.TOKÇALAR,11,58,2:41:29,"11,80",%5.89(7)
09/01/2022,4,6,AHMET ALİ,5y a  a,BERKSOY,BİRSENSİN,SABAHATTİN TEKDOĞAN,İzmir,2200,Kum,5 ve Yukarı Araplar,Handikap 15/DHÖW /H1,"57,5",M.ÇİÇEK,MEH.KAYA,5,52,2:41:68,"4,75",%16.63(2)
09/01/2022,4,7,TUĞTEKİN,7y d  a,DEHA,KIRKISRAK,H.TARIK DİKENCİK,İzmir,2200,Kum,5 ve Yukarı Araplar,Handikap 15/DHÖW /H1,"52,5 +1.10",Y.E.YÜKSEL AP,M.ÖZGÜL,6,42,2:44:65,"20,05",%3.48(10)
09/01/2022,4,8,CEVAHİRTAY,6y a  a,ZİGANA,ZENNAN,ERDEM KÖZLEME,İzmir,2200,Kum,5 ve Yukarı Araplar,Handikap 15/DHÖW /H1,60,O.KIZILDAŞ AP,HAL.KAYA,8,63,2:44:77,"4,65",%13.07(4)
09/01/2022,4,9,VAROL HAN,5y a  a,GELİBOLU,IŞILAY,ORHAN DURMUŞ,İzmir,2200,Kum,5 ve Yukarı Araplar,Handikap 15/DHÖW /H1,50 +2.00,Ç.CANPOLAT AP,H.DURMUŞ,9,33,2:48:83,"10,80",%7.37(6)
09/01/2022,4,10,SERDENGEÇER,9y a  a,ALTAHA,ZAFİRE.15,BARIŞ KARAGÖZ,İzmir,2200,Kum,5 ve Yukarı Araplar,Handikap 15/DHÖW /H1,51 +1.70,N.AVCİ,A.R.YILDIZ,10,39,2:54:88,"10,45",%5.2(8)
09/01/2022,4,11,OĞLUM UTKU,6y a  g,ALTAHA,TEMAŞA,ZEKİ SÖKMEN,İzmir,2200,Kum,5 ve Yukarı Araplar,Handikap 15/DHÖW /H1,50 +1.90,D.PALAUR,HAL.KAYA,1,29,0:00.00,0,%1.49(11)
09/01/2022,5,1,TOPRAK AKARCA,3y d  e,MENDIP (USA),GRAND AKARCA,TURGAY AKARCA,İzmir,1400,Kum,3 Yaşlı İngilizler,ŞARTLI 1,58,MER.ÇELİK,M.YAPAROĞLU,3,0,1:28:72,"1,25",%48.38(1)
09/01/2022,5,2,PRINCESS MELITA,3y d  d,AGRESIVO (USA),ESQUELA,FURKAN TAŞKIRAN,İzmir,1400,Kum,3 Yaşlı İngilizler,ŞARTLI 1,56 +1.00,F.AVCI,L.BERKOL,1,0,1:31:44,"12,25",%6.62(4)
09/01/2022,5,3,KING URAZ,3y d  e,LION HEART (USA),MY SECRET,UMUT BABADAĞLI,İzmir,1400,Kum,3 Yaşlı İngilizler,ŞARTLI 1,58,M.ÇİÇEK,A.R.YILDIZ,6,0,1:31:63,"2,80",%26.42(2)
09/01/2022,5,4,REST OF DREAMS,3y k  d,GENERAL QUARTERS (USA),DREAMS TO REALITY,MUSTAFA ADALAR,İzmir,1400,Kum,3 Yaşlı İngilizler,ŞARTLI 1,56 +0.20,H.ŞİMŞEK,G.HALKATAŞ,2,0,1:35:69,"22,40",%3.06(6)
09/01/2022,5,5,BIG LION,3y d  e,BOSPORUS (IRE),NİRAN,RECEP KETME,İzmir,1400,Kum,3 Yaşlı İngilizler,ŞARTLI 1,58 +0.70,İ.H.KETME,MEH.KAYA,4,0,1:37:85,"7,70",%11.14(3)
09/01/2022,5,6,LÜTFÜ BABA,3y d  e,GREY CORAL,BLESSED,BARIŞ KARAGÖZ,İzmir,1400,Kum,3 Yaşlı İngilizler,ŞARTLI 1,58,OĞUZ EREN,A.R.YILDIZ,5,0,1:59:67,"21,10",%4.37(5)
